timestamp;channel1;channel2;channel3;channel4;channel5;channel6;period1;
103980;57.5;47.2;31.5;56.4;51.6;-10.0;7004;
104000;57.5;47.2;31.4;56.9;51.2;-10.0;7006;
104020;58.6;45.8;31.4;57.7;51.2;-10.0;7008;
104040;59.7;44.9;30.8;57.5;50.9;-10.0;6996;
104060;62.2;44.4;31.9;57.8;51.3;-10.0;7007;
104080;64.2;43.5;32.0;58.0;52.0;-10.0;7000;
104100;65.7;43.9;31.7;58.6;51.9;-10.0;7006;
104120;66.7;42.8;31.5;59.0;52.4;-10.0;7006;
104140;66.8;42.9;32.4;59.7;51.9;-10.0;6996;
104160;67.7;42.4;31.4;60.6;52.2;-10.0;7000;
104180;68.2;41.4;31.8;61.4;51.1;-10.0;6998;
104200;67.7;40.5;31.9;62.2;52.6;-10.0;6997;
104220;68.7;39.7;32.0;62.2;51.1;-10.0;7004;
104240;69.5;39.6;31.9;63.2;51.8;-10.0;6999;
104260;69.1;39.4;32.4;63.9;51.5;-10.0;7001;
104280;69.4;38.5;31.4;63.5;51.2;-10.0;7001;
104300;69.6;39.2;32.1;63.6;51.9;-10.0;7000;
104320;69.1;38.6;31.8;63.6;51.9;-10.0;6993;
104340;69.5;39.6;31.9;64.1;51.8;-10.0;7007;
104360;68.5;39.0;31.9;63.1;51.1;-10.0;6993;
104380;68.7;39.6;31.9;63.4;51.8;-10.0;7002;
104400;68.3;40.3;31.4;63.1;51.7;-10.0;7005;
104420;67.6;40.2;31.5;62.8;52.7;-10.0;7004;
104440;68.1;40.4;32.4;63.7;51.8;-10.0;7009;
104460;67.0;40.0;31.9;63.8;51.8;-10.0;7002;
104480;66.6;41.1;32.3;63.2;52.0;-10.0;6993;
104500;65.7;40.2;32.4;62.9;51.8;-10.0;7001;
104660;64.2;41.2;32.2;60.3;52.3;-10.0;7001;
104680;62.4;42.0;31.5;59.7;51.9;-10.0;7001;
104700;60.4;43.8;32.3;59.4;52.4;-10.0;7000;
104720;59.5;43.6;31.7;57.8;51.9;-10.0;6997;
104740;59.1;43.9;30.8;56.8;51.1;-10.0;6995;
104760;58.3;43.4;31.9;57.8;52.0;-10.0;6999;
104780;57.4;43.5;31.8;57.0;52.8;-10.0;7000;
104800;56.3;45.0;31.7;56.2;51.4;-10.0;6998;
104820;55.7;44.6;31.5;54.8;52.8;-10.0;7009;
104840;54.9;44.6;31.4;54.1;52.1;-10.0;7004;
104860;54.2;44.0;31.9;53.5;52.3;-10.0;7007;
104880;54.6;43.4;31.9;53.2;52.2;-10.0;7002;
104900;54.0;42.7;30.9;54.0;51.8;-10.0;6999;
104920;53.7;41.7;32.1;53.6;52.7;-10.0;6996;
104940;54.4;41.5;31.9;54.3;52.3;-10.0;7001;
104960;53.8;41.1;31.4;53.8;51.8;-10.0;7002;
104980;53.9;41.1;31.4;54.2;51.2;-10.0;7003;
105000;54.7;41.7;31.7;54.5;52.3;-10.0;7001;
105020;53.6;40.7;31.7;53.5;52.7;-10.0;7002;
105040;53.0;40.9;31.7;54.2;51.2;-10.0;6995;
105060;53.7;39.8;31.7;53.8;52.0;-10.0;7001;
105080;53.7;38.9;30.9;54.0;52.1;-10.0;6998;
105100;53.8;39.4;31.4;53.2;52.2;-10.0;6995;
105120;53.9;38.5;31.4;53.6;52.4;-10.0;6997;
105140;53.1;39.8;32.0;52.3;51.2;-10.0;7001;
105160;54.5;39.6;31.9;52.4;52.3;-10.0;6999;
105180;53.5;38.6;31.9;52.2;52.2;-10.0;7006;
105200;53.5;38.6;31.8;51.8;51.8;-10.0;6999;
105220;54.0;39.7;32.0;52.5;51.5;-10.0;7003;
105240;54.0;41.1;31.4;52.2;52.1;-10.0;7006;
105260;54.0;42.8;31.5;53.0;51.9;-10.0;7000;
105280;54.0;42.8;32.2;54.0;51.9;-10.0;7005;
105300;53.7;43.4;31.9;53.2;51.2;-10.0;7002;
105320;54.8;44.5;32.0;53.9;52.0;-10.0;7008;
105340;53.9;44.7;31.7;53.8;52.0;-10.0;6998;
105360;55.9;44.5;32.0;53.6;51.7;-10.0;7000;
105380;56.5;44.6;31.5;54.3;52.3;-10.0;7004;
105400;57.1;44.6;31.4;54.1;52.1;-10.0;6998;
105420;57.5;44.0;32.1;54.2;51.2;-10.0;7006;
105440;57.5;44.6;31.4;53.8;52.0;-10.0;7007;
105460;57.3;44.5;31.3;54.2;51.6;-10.0;7003;
105480;57.5;44.6;31.4;53.5;51.8;-10.0;7004;
105500;58.3;44.6;31.4;54.0;51.9;-10.0;6999;
105640;56.9;37.3;32.5;53.6;52.5;-10.0;6998;
105660;57.2;36.7;31.4;54.1;52.1;-10.0;7004;
105680;57.6;36.8;32.4;54.5;52.3;-10.0;7001;
105700;56.8;36.3;32.3;54.1;52.1;-10.0;6996;
105720;57.1;35.9;30.9;54.1;52.1;-10.0;6998;
105740;57.9;35.7;31.7;55.5;52.2;-10.0;7008;
105760;57.7;35.0;31.8;54.5;52.0;-10.0;7002;
105780;58.2;35.7;31.7;54.8;51.6;-10.0;7006;
105800;58.0;36.7;31.5;55.0;52.1;-10.0;7009;
105820;57.2;36.8;32.4;55.1;51.2;-10.0;7000;
105840;57.6;37.2;31.2;55.0;51.2;-10.0;7002;
105860;57.5;38.7;31.8;55.0;52.2;-10.0;7008;
105880;56.2;38.6;31.9;54.5;52.6;-10.0;6995;
105900;56.5;40.7;31.8;55.3;51.8;-10.0;7003;
105920;55.7;41.5;31.9;54.9;52.6;-10.0;7007;
105940;54.8;42.0;31.5;54.5;52.5;-10.0;7006;
105960;54.4;42.8;31.4;54.9;51.9;-10.0;7004;
105980;54.6;42.1;32.5;55.0;52.2;-10.0;6998;
106000;55.8;42.6;31.8;54.0;51.9;-10.0;7004;
106020;54.8;42.4;31.8;53.3;51.1;-10.0;6995;
106040;55.7;40.9;31.9;53.7;52.0;-10.0;6998;
106060;55.8;41.6;30.8;53.7;51.9;-10.0;7001;
106080;55.6;41.1;31.4;54.3;51.5;-10.0;6995;
106100;55.2;41.1;31.4;53.8;52.7;-10.0;6994;
106120;56.1;40.3;31.3;54.5;52.4;-10.0;7005;
106140;55.6;41.2;30.6;53.8;52.9;-10.0;6996;
106160;56.2;41.4;31.8;54.1;51.2;-10.0;7000;
106180;55.5;41.8;31.8;54.6;51.9;-10.0;6996;
106200;55.0;41.8;31.7;53.5;51.6;-10.0;6991;
106220;56.5;42.0;31.4;54.3;52.3;-10.0;7004;
106240;56.2;42.9;31.4;53.0;50.9;-10.0;7006;
106260;55.8;42.5;31.5;51.8;52.8;-10.0;7004;
106280;54.5;42.8;31.7;52.0;51.9;-10.0;6996;
106300;54.7;41.6;32.2;50.7;51.4;-10.0;7001;
106320;54.1;42.6;32.0;51.0;51.7;-10.0;6997;
106340;54.4;41.2;30.6;50.8;51.8;-10.0;6994;
106360;54.8;42.0;31.4;50.6;52.5;-10.0;6999;
106380;54.3;42.0;30.5;50.3;51.2;-10.0;7000;
106400;55.4;42.0;31.4;50.0;51.8;-10.0;7000;
106420;54.0;42.5;31.9;50.3;51.2;-10.0;6995;
106440;55.6;42.9;31.4;51.0;51.9;-10.0;7003;
106460;55.6;42.9;31.4;50.2;51.9;-10.0;7003;
106480;55.6;42.8;31.4;50.7;51.6;-10.0;7002;
106500;54.8;42.8;31.5;50.3;51.9;-10.0;6995;
106660;54.9;42.8;30.6;50.5;52.5;-10.0;6996;
106680;55.0;43.5;31.6;50.2;52.1;-10.0;7003;
106700;55.1;42.8;30.9;50.2;52.1;-10.0;6998;
106720;53.6;43.5;31.8;50.2;52.1;-10.0;6994;
106740;54.2;43.4;30.6;50.2;51.9;-10.0;6996;
106760;54.3;43.9;30.9;50.4;52.3;-10.0;7003;
106780;53.9;43.7;31.5;50.1;51.1;-10.0;6994;
106800;54.0;42.8;31.5;50.2;52.1;-10.0;7002;
106820;54.7;43.3;30.8;50.2;52.1;-10.0;7001;
106840;54.5;43.1;30.6;50.2;52.1;-10.0;7002;
106860;54.3;44.6;31.8;50.9;52.0;-10.0;6994;
106880;54.2;43.5;30.7;50.2;51.9;-10.0;6995;
106900;54.3;45.0;32.0;50.9;51.8;-10.0;6996;
106920;54.8;44.5;31.5;49.8;51.8;-10.0;7003;
106940;54.7;45.5;31.4;50.3;51.2;-10.0;7000;
106960;55.4;46.1;31.0;50.0;51.9;-10.0;7002;
106980;54.3;46.9;31.8;50.1;52.0;-10.0;6994;
107000;55.1;45.8;30.8;50.1;52.0;-10.0;7001;
107020;55.2;45.9;30.9;50.2;51.9;-10.0;6995;
107040;54.8;46.5;30.7;50.2;51.2;-10.0;7001;
107060;55.8;46.4;31.4;50.9;51.9;-10.0;7004;
107080;55.1;46.4;30.5;50.2;52.1;-10.0;6998;
107100;55.5;46.2;31.0;50.2;52.1;-10.0;7008;
107120;55.2;45.9;30.9;50.1;51.1;-10.0;6995;
107140;55.2;46.8;30.9;50.5;52.1;-10.0;7007;
107160;55.5;47.0;31.8;50.2;51.9;-10.0;6999;
107180;55.4;46.6;30.6;50.4;52.2;-10.0;7000;
107200;55.0;47.2;31.5;50.4;52.2;-10.0;7000;
107220;54.7;46.4;30.5;50.2;51.1;-10.0;6999;
107240;54.3;46.9;31.9;50.3;51.2;-10.0;6994;
107260;55.2;46.9;31.7;50.3;52.1;-10.0;7005;
107280;54.2;46.8;30.8;50.2;52.1;-10.0;7004;
107300;54.0;46.7;30.7;50.2;51.9;-10.0;6998;
107320;54.0;47.3;30.6;50.4;51.6;-10.0;6997;
107340;53.9;47.3;31.5;49.5;52.4;-10.0;6999;
107360;54.2;47.6;31.4;50.3;52.2;-10.0;6997;
107380;54.3;47.0;32.0;50.3;51.2;-10.0;6994;
107400;55.1;47.3;32.0;51.0;51.9;-10.0;7000;
107420;55.2;46.8;30.8;49.6;51.6;-10.0;7000;
107440;55.8;46.3;31.4;50.2;51.9;-10.0;7005;
107460;54.7;46.3;31.5;49.9;51.5;-10.0;6995;
107480;55.7;46.3;31.5;50.2;51.8;-10.0;7005;
107500;56.3;46.5;31.4;50.7;52.4;-10.0;6999;
107720;57.5;47.6;31.8;50.2;51.9;-10.0;6999;
107740;56.6;47.2;31.9;50.1;52.0;-10.0;7006;
107760;56.5;47.2;31.5;50.1;52.0;-10.0;6998;
107780;57.3;46.7;31.5;51.0;51.8;-10.0;7001;
107800;58.1;46.6;31.4;51.1;52.1;-10.0;7006;
107820;57.0;47.0;31.7;50.3;51.2;-10.0;6992;
107840;57.9;45.9;30.9;50.2;51.0;-10.0;7003;
107860;58.2;45.3;31.8;50.3;51.9;-10.0;7003;
107880;57.7;45.5;30.7;51.1;52.0;-10.0;6995;
107900;58.2;45.4;31.5;51.0;52.0;-10.0;6994;
107920;59.0;45.6;31.4;51.2;51.2;-10.0;7005;
107940;59.5;46.5;31.4;52.2;51.2;-10.0;7005;
107960;58.8;46.7;31.8;52.2;52.1;-10.0;6999;
107980;58.2;46.1;32.0;52.4;51.4;-10.0;7000;
108000;57.7;46.7;30.7;52.8;52.0;-10.0;7003;
108020;56.6;46.2;30.6;53.1;52.0;-10.0;6998;
108040;56.6;47.3;31.4;53.8;51.8;-10.0;7006;
108060;55.4;47.8;31.5;54.0;51.9;-10.0;7005;
108080;54.4;47.5;30.5;53.1;51.1;-10.0;6997;
108100;54.4;47.6;30.7;53.3;51.2;-10.0;7001;
108120;53.5;47.7;30.8;54.1;52.2;-10.0;6996;
108140;53.3;47.5;30.6;52.9;52.0;-10.0;6994;
108160;54.2;48.5;30.9;53.2;52.2;-10.0;7007;
108180;54.1;48.1;31.4;52.7;51.7;-10.0;7004;
108200;54.2;48.6;31.4;52.2;52.2;-10.0;7002;
108220;53.2;48.5;31.5;51.1;52.0;-10.0;6995;
108240;53.7;48.9;30.9;50.2;51.2;-10.0;6997;
108260;53.6;48.8;30.9;50.1;51.9;-10.0;6997;
108280;53.6;48.6;32.1;50.3;51.9;-10.0;7000;
108300;53.6;48.1;30.7;51.1;52.1;-10.0;7000;
108320;53.2;49.0;31.5;49.8;52.6;-10.0;6999;
108340;53.6;47.8;31.5;49.8;52.6;-10.0;6994;
108360;54.2;48.5;31.6;50.0;51.9;-10.0;6999;
108380;53.4;48.6;30.6;50.3;52.2;-10.0;6998;
108400;54.4;49.3;31.8;51.1;52.1;-10.0;7005;
108420;54.6;48.8;30.8;50.0;51.7;-10.0;7003;
108440;53.9;48.0;30.5;50.7;51.6;-10.0;7003;
108460;54.0;48.1;30.5;50.0;51.9;-10.0;7004;
108480;53.0;49.1;31.5;50.3;52.0;-10.0;6998;
108500;54.2;48.5;31.3;51.0;51.8;-10.0;6998;
108640;53.8;48.8;31.7;49.4;52.5;-10.0;7005;
108660;53.9;48.3;31.9;50.3;51.2;-10.0;7007;
108680;53.3;47.6;30.7;49.9;52.7;-10.0;6994;
108700;53.7;48.9;30.9;50.2;51.9;-10.0;6998;
108720;53.9;48.3;31.9;50.3;51.2;-10.0;7004;
108740;54.1;48.1;31.5;50.3;52.2;-10.0;6999;
108760;53.8;48.1;31.5;50.3;52.1;-10.0;6998;
108780;53.9;48.3;31.9;49.7;52.6;-10.0;7003;
108800;54.2;48.4;32.0;50.2;52.1;-10.0;7004;
108820;54.6;48.8;30.9;50.5;51.3;-10.0;7004;
108840;53.9;48.3;31.9;50.0;51.7;-10.0;7000;
108860;54.6;48.7;31.7;50.2;52.2;-10.0;7005;
108880;53.2;48.0;31.5;50.4;51.3;-10.0;7000;
108900;53.7;48.0;31.5;50.2;52.1;-10.0;7002;
108920;53.5;47.8;30.9;51.1;52.0;-10.0;6996;
108940;54.2;48.5;32.1;50.3;52.1;-10.0;7004;
108960;53.6;48.1;31.9;50.2;52.1;-10.0;7000;
108980;54.7;47.8;30.9;50.2;52.0;-10.0;6999;
109000;53.5;47.9;30.6;50.7;51.7;-10.0;6996;
109020;54.0;48.1;31.4;49.9;51.9;-10.0;7003;
109040;53.5;47.9;31.5;50.3;52.2;-10.0;6997;
109060;53.5;48.0;32.0;50.3;52.1;-10.0;7001;
109080;53.1;47.6;31.8;50.3;51.2;-10.0;6997;
109100;54.4;47.6;30.7;50.2;51.1;-10.0;7000;
109120;54.0;47.1;31.8;50.2;51.9;-10.0;7003;
109140;54.7;47.3;31.8;50.6;52.4;-10.0;7001;
109160;54.0;47.3;31.4;50.1;52.0;-10.0;6998;
109180;54.0;47.3;31.4;50.3;51.2;-10.0;7003;
109200;53.3;47.5;32.2;49.7;52.5;-10.0;6995;
109220;54.3;46.9;30.9;51.2;52.1;-10.0;6999;
109240;54.3;46.9;31.7;52.3;52.2;-10.0;7004;
109260;54.3;46.9;31.7;52.9;51.9;-10.0;7003;
109280;53.7;47.2;30.8;53.4;51.5;-10.0;7006;
109300;54.0;46.4;31.4;54.9;52.1;-10.0;7000;
109320;53.9;46.4;31.5;56.9;52.2;-10.0;6996;
109340;53.8;46.0;31.3;57.8;52.2;-10.0;6998;
109360;54.2;45.9;30.8;59.4;52.4;-10.0;6996;
109380;54.6;46.2;31.8;62.5;52.1;-10.0;6999;
109400;54.0;46.4;31.8;63.9;51.9;-10.0;7000;
109420;53.5;45.5;31.3;66.6;51.7;-10.0;6999;
109440;53.9;45.4;31.5;69.3;51.4;-10.0;6995;
109460;54.0;45.7;31.4;72.6;52.1;-10.0;7004;
109480;54.4;46.0;30.8;74.0;51.8;-10.0;7005;
109500;54.5;45.9;31.0;75.9;52.0;-10.0;7000;
109660;53.7;44.8;31.6;88.2;51.7;-10.0;6998;
109680;54.3;44.9;30.8;90.1;51.8;-10.0;6998;
109700;53.6;45.1;30.6;92.0;51.7;-10.0;6996;
109720;53.9;44.6;30.5;92.4;52.3;-10.0;7004;
109740;53.9;45.4;31.4;92.1;51.1;-10.0;7004;
109760;53.8;44.4;31.3;91.3;51.9;-10.0;7000;
109780;53.9;44.5;30.6;92.2;52.1;-10.0;7001;
109800;53.3;43.9;32.0;91.6;51.9;-10.0;6997;
109820;54.4;44.0;30.9;92.0;51.9;-10.0;7003;
109840;54.6;44.3;30.8;91.9;52.0;-10.0;7001;
109860;54.1;44.6;31.4;91.9;51.7;-10.0;6999;
109880;54.0;43.6;31.5;92.2;52.2;-10.0;7001;
109900;53.8;44.5;31.4;92.3;51.9;-10.0;7000;
109920;53.4;43.9;30.8;91.3;51.1;-10.0;7001;
109940;53.2;43.8;30.7;91.6;52.3;-10.0;6999;
109960;54.1;43.9;30.8;91.8;51.8;-10.0;7000;
109980;54.3;43.1;30.8;92.0;52.1;-10.0;7001;
110000;54.0;43.8;31.4;92.3;52.3;-10.0;7000;
110020;53.6;43.4;29.7;92.3;51.2;-10.0;6999;
110040;53.6;42.5;29.6;92.2;52.2;-10.0;6993;
110060;54.7;43.5;28.5;91.3;52.2;-10.0;7002;
110080;53.9;42.7;28.8;86.8;52.1;-10.0;7002;
110100;54.0;43.7;28.8;81.8;51.9;-10.0;7004;
110120;53.4;43.2;29.8;76.4;52.2;-10.0;6997;
110140;54.0;42.8;29.6;74.3;52.6;-10.0;7008;
110160;53.8;43.6;31.5;72.7;51.2;-10.0;7004;
110180;53.5;43.2;31.7;68.7;52.4;-10.0;7002;
110200;54.0;42.8;31.7;66.4;51.9;-10.0;7004;
110220;53.8;43.6;31.9;63.8;51.1;-10.0;6995;
110240;53.5;42.8;30.8;62.2;51.0;-10.0;7000;
110260;54.7;43.7;32.8;49.1;52.0;-10.0;7005;
110280;54.0;42.9;31.4;53.4;51.4;-10.0;6996;
110300;53.9;43.6;31.4;50.6;52.6;-10.0;7004;
110320;54.3;43.1;31.6;50.3;52.1;-10.0;6998;
110340;53.9;42.7;30.7;50.3;52.1;-10.0;6998;
110360;54.2;42.9;30.9;50.3;52.4;-10.0;6999;
110380;54.6;43.5;31.8;50.2;51.9;-10.0;6997;
110400;53.8;43.8;32.7;50.3;52.2;-10.0;6992;
110420;54.0;43.7;31.4;49.5;51.3;-10.0;7005;
110440;53.9;43.2;31.4;49.8;51.5;-10.0;7006;
110460;54.7;43.9;31.7;49.4;51.9;-10.0;7002;
110480;53.2;42.9;31.7;49.3;51.8;-10.0;6995;
110500;53.9;42.9;31.4;50.3;52.0;-10.0;6995;
110660;53.5;43.6;31.6;50.2;51.9;-10.0;6999;
110680;54.4;43.0;31.6;50.5;52.5;-10.0;7009;
110700;53.9;42.8;32.4;49.8;51.8;-10.0;6995;
110720;53.9;43.8;31.4;50.3;52.2;-10.0;7003;
110740;54.2;43.8;31.8;50.3;52.1;-10.0;7005;
110760;54.7;43.5;31.8;50.3;52.1;-10.0;7010;
110780;53.7;43.4;31.9;50.7;51.5;-10.0;7004;
110800;53.7;43.4;31.9;50.3;51.9;-10.0;6996;
110820;54.1;43.7;31.7;51.3;52.3;-10.0;7003;
110840;53.0;43.7;31.5;50.9;52.0;-10.0;7000;
110860;53.8;43.0;31.5;52.2;52.2;-10.0;7002;
110880;54.4;43.1;31.0;52.2;52.2;-10.0;7002;
110900;53.7;43.4;31.9;50.2;52.1;-10.0;7004;
110920;54.6;43.8;31.7;50.5;51.4;-10.0;7002;
110940;53.3;42.7;31.9;50.0;51.7;-10.0;6999;
110960;54.3;43.3;31.6;50.6;51.6;-10.0;7006;
110980;54.8;42.8;31.4;51.0;52.0;-10.0;7004;
111000;55.5;43.4;31.5;50.2;52.1;-10.0;7003;
111020;56.9;43.9;31.9;51.0;51.9;-10.0;7001;
111040;57.8;43.4;30.6;52.2;52.2;-10.0;7001;
111060;59.3;42.8;30.9;51.8;51.8;-10.0;6995;
111080;60.3;43.8;31.7;53.8;52.0;-10.0;7002;
111100;61.3;42.7;31.6;55.0;52.2;-10.0;7000;
111120;61.6;43.8;31.4;56.8;51.7;-10.0;7007;
111140;61.9;43.1;31.4;57.8;52.1;-10.0;7005;
111160;62.9;43.5;31.9;58.3;52.7;-10.0;7007;
111180;62.9;43.1;30.6;60.1;52.7;-10.0;7002;
111200;63.1;42.6;30.6;60.6;52.0;-10.0;6997;
111220;63.1;42.6;30.6;61.4;52.0;-10.0;7001;
111240;61.9;42.8;30.9;61.7;52.3;-10.0;7000;
111260;60.8;43.7;31.5;61.7;52.3;-10.0;7006;
111280;58.9;43.6;31.4;61.3;52.3;-10.0;7003;
111300;58.1;43.2;31.2;60.1;52.7;-10.0;7008;
111320;57.8;43.4;30.6;57.8;52.2;-10.0;7004;
111340;56.9;42.8;30.8;56.1;51.8;-10.0;6996;
111360;56.4;43.4;31.9;48.4;51.8;-10.0;7000;
111380;55.4;43.3;31.9;51.1;52.1;-10.0;7003;
111400;54.0;43.8;31.4;49.4;52.3;-10.0;7003;
111420;53.7;42.6;31.5;50.7;52.6;-10.0;6993;
111440;53.8;43.7;31.6;51.1;51.9;-10.0;7002;
111460;54.0;43.7;31.4;49.4;51.9;-10.0;7002;
111480;53.9;42.9;31.4;50.2;51.9;-10.0;7000;
111500;53.9;42.9;31.4;50.3;51.9;-10.0;7000;
111640;54.2;43.3;30.6;49.3;51.9;-10.0;7000;
111660;53.7;42.4;31.9;49.7;51.8;-10.0;6992;
111680;54.0;42.8;31.4;50.4;52.5;-10.0;7000;
111700;54.2;43.2;30.6;50.1;52.0;-10.0;6997;
111720;53.9;43.4;31.5;50.2;52.1;-10.0;7003;
111740;54.5;42.8;30.9;50.3;51.2;-10.0;7003;
111760;54.2;43.5;30.7;51.1;51.9;-10.0;6995;
111780;54.5;42.8;30.9;50.3;51.9;-10.0;7005;
111800;54.5;43.5;31.6;51.0;51.9;-10.0;7001;
111820;53.9;42.8;31.5;50.6;51.4;-10.0;6997;
111840;54.0;43.4;30.8;50.2;51.2;-10.0;6997;
111860;54.8;43.4;31.3;50.2;52.1;-10.0;7005;
111880;54.4;42.8;30.8;50.2;51.1;-10.0;7002;
111900;54.6;43.8;31.7;50.0;51.7;-10.0;6998;
111920;54.2;42.9;30.9;50.3;51.9;-10.0;6997;
111940;54.4;43.1;31.5;50.7;51.6;-10.0;7004;
111960;53.8;43.8;31.5;49.8;51.9;-10.0;6992;
111980;53.8;43.7;30.7;50.3;51.2;-10.0;6997;
112000;54.6;43.4;31.4;50.2;51.1;-10.0;7004;
112020;54.1;42.8;31.7;49.7;52.6;-10.0;7000;
112040;54.0;43.6;31.7;51.1;51.9;-10.0;6993;
112060;54.6;43.9;31.7;51.0;51.8;-10.0;6998;
112080;53.9;43.3;31.8;50.3;51.3;-10.0;6999;
112100;53.9;42.9;31.4;50.0;51.9;-10.0;7000;
112120;54.4;43.3;31.7;49.8;52.6;-10.0;6996;
112140;54.1;42.8;30.7;49.7;52.6;-10.0;7004;
112160;55.1;42.9;30.9;51.2;52.3;-10.0;7006;
112180;54.3;42.8;31.9;50.2;51.9;-10.0;6994;
112200;54.8;42.6;30.6;50.3;51.9;-10.0;7004;
112220;54.1;43.9;31.4;51.3;52.2;-10.0;6998;
112240;54.8;42.8;31.5;50.5;52.5;-10.0;6998;
112260;54.6;43.5;31.8;50.3;51.2;-10.0;6994;
112280;54.9;43.7;31.6;50.3;51.2;-10.0;7000;
112300;55.1;42.9;30.9;51.2;52.3;-10.0;6993;
112320;55.0;42.8;30.8;51.0;51.7;-10.0;7005;
112340;55.3;42.8;31.9;51.2;51.9;-10.0;6995;
112360;55.3;43.7;31.3;51.7;51.7;-10.0;7004;
112380;55.7;43.8;31.4;50.8;52.9;-10.0;7009;
112400;55.7;43.2;31.0;51.0;51.8;-10.0;7008;
112420;56.0;43.4;31.6;52.1;51.9;-10.0;7003;
112440;55.4;42.6;31.1;52.0;52.0;-10.0;7003;
112460;55.9;43.0;30.7;51.1;52.0;-10.0;7006;
112480;55.6;43.7;31.4;51.0;52.0;-10.0;6994;
112500;55.6;43.7;31.4;51.9;51.8;-10.0;6996;
112720;55.2;43.5;31.4;51.3;51.3;-10.0;7000;
112740;55.7;42.6;30.6;51.8;51.8;-10.0;6999;
112760;56.4;43.4;31.9;51.9;51.8;-10.0;7005;
112780;55.2;44.2;31.6;52.5;52.4;-10.0;6993;
112800;56.6;43.7;31.4;50.8;52.7;-10.0;7003;
112820;55.7;43.1;32.2;52.1;51.9;-10.0;6995;
112840;56.1;43.0;31.1;52.0;51.9;-10.0;7004;
112860;56.4;43.9;31.7;52.1;52.1;-10.0;7006;
112880;56.5;43.5;31.8;52.0;51.9;-10.0;7001;
112900;56.0;43.9;30.9;52.0;52.0;-10.0;6999;
112920;55.9;42.7;30.6;52.3;52.2;-10.0;6998;
112940;55.6;42.9;31.4;52.0;51.9;-10.0;7006;
112960;55.7;42.7;32.2;51.1;51.1;-10.0;7000;
112980;56.2;44.1;31.1;51.0;50.9;-10.0;7007;
113000;58.5;44.3;31.8;51.2;51.2;-10.0;7009;
113020;62.9;43.9;30.8;51.1;52.0;-10.0;7000;
113040;66.0;43.8;31.7;52.0;51.9;-10.0;7000;
113060;65.6;42.5;31.9;51.7;51.7;-10.0;6994;
113080;65.9;42.9;31.4;51.2;52.1;-10.0;6999;
113100;65.0;42.9;31.2;52.4;52.4;-10.0;6998;
113120;65.5;42.3;32.3;53.2;52.2;-10.0;7001;
113140;65.2;42.9;30.9;55.1;51.2;-10.0;7000;
113160;66.1;43.9;30.8;57.1;51.9;-10.0;7003;
113180;66.1;42.9;29.9;59.7;51.9;-10.0;7002;
113200;65.8;43.4;27.9;61.6;51.4;-10.0;6998;
113220;65.9;44.5;28.7;63.3;51.7;-10.0;7001;
113240;65.2;43.6;28.3;64.4;51.2;-10.0;6999;
113260;65.5;44.4;29.1;66.2;52.2;-10.0;7001;
113280;65.9;43.0;27.7;66.4;51.1;-10.0;6993;
113300;65.9;43.0;27.7;68.0;51.8;-10.0;6994;
113320;65.8;42.6;28.7;69.0;51.9;-10.0;6999;
113340;66.0;43.8;28.7;69.9;52.1;-10.0;6996;
113360;65.8;43.6;28.8;69.9;52.1;-10.0;7009;
113380;65.9;43.1;29.3;70.1;51.1;-10.0;6996;
113400;65.9;44.0;29.2;70.9;52.2;-10.0;7003;
113420;65.6;43.6;28.7;69.4;52.7;-10.0;6999;
113440;64.9;43.7;28.7;69.7;51.8;-10.0;6998;
113460;65.0;43.6;28.7;69.9;52.0;-10.0;7003;
113480;64.9;43.5;28.6;69.9;51.9;-10.0;7004;
113500;64.0;42.8;28.8;69.8;51.8;-10.0;6994;
113660;62.4;42.9;28.0;69.1;52.3;-10.0;7002;
113680;61.6;43.3;28.4;68.6;52.7;-10.0;7001;
113700;61.9;43.6;27.9;69.6;52.4;-10.0;6999;
113720;62.0;43.7;27.9;69.1;52.0;-10.0;7007;
113740;61.0;43.6;28.5;68.8;51.8;-10.0;6996;
113760;61.2;43.7;28.7;68.4;52.6;-10.0;6999;
113780;61.5;42.8;27.8;69.1;52.1;-10.0;7006;
113800;61.9;43.2;28.5;70.5;52.4;-10.0;7003;
113820;61.3;42.7;28.3;70.5;52.3;-10.0;7001;
113840;61.5;43.2;27.9;69.8;52.1;-10.0;7002;
113860;61.0;43.8;28.9;70.8;52.0;-10.0;7002;
113880;60.3;42.7;27.5;69.7;51.8;-10.0;6999;
113900;59.9;43.7;26.6;70.0;51.9;-10.0;7007;
113920;58.9;42.6;26.1;69.3;52.2;-10.0;7001;
113940;58.6;42.4;26.5;70.1;51.9;-10.0;6994;
113960;58.2;42.9;25.5;69.6;52.3;-10.0;7007;
113980;58.2;43.3;26.5;68.9;52.1;-10.0;6998;
114000;57.8;43.0;25.8;69.0;51.9;-10.0;7004;
114020;57.1;42.7;25.3;69.1;52.0;-10.0;7002;
114040;56.5;43.3;26.4;69.5;51.7;-10.0;6996;
114060;57.2;42.7;25.1;68.7;51.5;-10.0;6996;
114080;57.3;43.0;26.5;67.4;52.7;-10.0;6996;
114100;57.4;43.1;26.3;66.9;52.4;-10.0;6999;
114120;56.2;42.7;26.7;65.5;51.9;-10.0;6997;
114140;57.9;43.9;25.7;64.6;51.8;-10.0;7005;
